,Address,Latitude,Longitude
1522,"""Parc de Saint-Cloud, Avenue de la Grille d'Honneur, 92210 Saint-Cloud, France""",48.8377327,2.2167187
1523,"""42 D1, 92100 Boulogne-Billancourt, France""",48.8335054,2.2270289
1524,"""147b Rue Gallieni, 92100 Boulogne-Billancourt, France""",48.836178,2.2372671
1525,"""1 Rue Jules Henripre, 92100 Boulogne-Billancourt, France""",48.836255,2.2404517
1526,"""15 Avenue Ferdinand Buisson, 75016 Paris, France""",48.83599540000000,2.2540744
1527,"""20 Avenue Dode de la Brunerie, 75016 Paris, France""",48.8364341,2.2570031
1528,"""2 Boulevard du Général Martial Valin, 75015 Paris, France""",48.8368742,2.2694161
1529,"""60 Boulevard du Général Martial Valin, 75015 Paris, France""",48.8358149,2.2756891
1530,"""56 Rue Desnouettes, 75015 Paris, France""",48.8364087,2.2874367
1531,"""34 Rue Desnouettes, 75015 Paris, France""",48.8360575,2.2902791
1532,"""10 Rue Thiboumery, 75015 Paris, France""",48.83615960000000,2.3041993
1533,"""74 Rue d'Alleray, 75015 Paris, France""",48.8362718,2.306957
1534,"""33 Rue de l'Ouest, 75014 Paris, France""",48.8366087,2.3206522
1535,"""Losserand - Maine, 75014 Paris, France""",48.83580510000000,2.3237627
1536,"""37 Rue du Faubourg Saint-Jacques, 75014 Paris, France""",48.8359673,2.3379197
1537,"""9 Rue Nicolas Roret, 75013 Paris, France""",48.836002,2.3540322
1538,"""11 Rue Pirandello, 75013 Paris, France""",48.83640220000000,2.3562497
1539,"""41 Boulevard Vincent Auriol, 75013 Paris, France""",48.8356779,2.3705938
1540,"""13 Rue George Balanchine, 75013 Paris, France""",48.836128,2.3736399
1541,"""14 Place Lachambeaudie, 75012 Paris, France""",48.8361525,2.3874463
1542,"""30 Rue Coriolis, 75012 Paris, France""",48.8364965,2.3906899
1543,"""264 Avenue Daumesnil, 75012 Paris, France""",48.8361647,2.4040507
1544,"""11 Boulevard Soult, 75012 Paris, France""",48.8363172,2.4071172
1545,"""71 Rue Jeanne d'Arc, 94160 Saint-Mandé, France""",48.8361864,2.4209046
1546,"""Route Brûlée, 75012 Paris, France""",48.8354611,2.4270113
1547,"""Bel-Air, 75012 Paris, France""",48.8418326,2.4053177
1548,"""Unnamed Road, 75012 Paris, France""",48.8293647,2.4265406
1549,"""Champ de Manoeuvre - Tremblay, 75012 Paris, France""",48.835443,2.453305
1550,"""Bel-Air, 75012 Paris, France""",48.8418326,2.4053177
1551,"""2 Avenue de la Source, 94130 Nogent-sur-Marne, France""",48.8359817,2.4705363
1552,"""4 Rue de Fontenay, 94130 Nogent-sur-Marne, France""",48.836189,2.4736974
1553,"""27B Rue Charles VII, 94130 Nogent-sur-Marne, France""",48.8362662,2.4875002
1554,"""15 Rue Jacques Kable, 94130 Nogent-sur-Marne, France""",48.835843,2.4899249
1555,"""14 Allée de l'Alma, 94170 Le Perreux-sur-Marne, France""",48.83648180000000,2.5039171
1556,"""16B Avenue Georges Clemenceau, 94170 Le Perreux-sur-Marne, France""",48.836233,2.5074532
1557,"""8 Grande Rue Charles de Gaulle, 94360 Bry-sur-Marne, France""",48.8362077,2.5205937
1558,"""6 Rue Franchetti, 94360 Bry-sur-Marne, France""",48.83622390000000,2.5228131
1559,"""3 Boulevard Georges Méliès, 94350 Villiers-sur-Marne, France""",48.8364844,2.537356
1560,"""3 Boulevard Jean Monnet, 94350 Villiers-sur-Marne, France""",48.8349883,2.5417075
1561,"""19 Bis Rue de l'Université, 93160 Noisy-le-Grand, France""",48.8371445,2.5528922
1562,"""E50, 93160 Noisy-le-Grand, France""",48.8364755,2.5508463
1563,"""37 Allée du Closeau, 93160 Noisy-le-Grand, France""",48.83624530000000,2.570206
1564,"""21 Allée du Closeau, 93160 Noisy-le-Grand, France""",48.8362753,2.5730858
1565,"""7 Rue Albert Einstein, 77420 Champs-sur-Marne, France""",48.8366187,2.5869534
1566,"""6 Allée Kepler, 77420 Champs-sur-Marne, France""",48.8362276,2.5907764
1567,"""1 Allée Georges Braque, 77420 Champs-sur-Marne, France""",48.83875890000000,2.6044173
1568,"""2 Allée Marc Chagall, 77420 Champs-sur-Marne, France""",48.838475,2.6065193
1569,"""6 Hameau des Cèdres, 77185 Lognes, France""",48.83616870000000,2.6217471
1570,"""1 Villa de l'Orée, 77185 Lognes, France""",48.8365847,2.6225019
1571,"""13 Rue de l'Aiguillon, 77185 Lognes, France""",48.8360875,2.6374115
1572,"""68 Cours des Petites Écuries, 77185 Lognes, France""",48.8364407,2.6400653
1573,"""Lycée Jean Moulin, 77200 Torcy, France""",48.8357104,2.6573725
1574,"""6 Avenue Jean Moulin, 77200 Torcy, France""",48.8360785,2.6576433
1575,"""53 Rue des Bons Enfants, 77090 Collégien, France""",48.83602640000000,2.6708859
1576,"""59 Avenue Michel Chartier, 77090 Collégien, France""",48.8362583,2.6739442
1577,"""78330 Fontenay-le-Fleury, France""",48.8166271,2.0446738
1578,"""78210 Saint-Cyr-l'École, France""",48.806184,2.0662261
1579,"""78870 Bailly, France""",48.84058840000000,2.0786934
1580,"""78000 Versailles, France""",48.8051741,2.1219587
1581,"""5 Rue du Hameau, 78150 Le Chesnay, France""",48.8225825,2.1201443
1582,"""1 Square Bainville, 78150 Le Chesnay, France""",48.8225985,2.1230332
1583,"""32 Avenue de Vaucresson, 78150 Le Chesnay, France""",48.82246870000000,2.13744
1584,"""6 Avenue des Arts, 78000 Versailles, France""",48.8224786,2.1398247
1585,"""Route du Prieuré, 92430 Marnes-la-Coquette, France""",48.8213067,2.1564994
1586,"""Route de l'Impératrice, 92430 Marnes-la-Coquette, France""",48.8234814,2.1631436
1587,"""Route des Cerisiers, 92410 Ville-d'Avray, France""",48.821835,2.169137
1588,"""133 Rue de Versailles, 92410 Ville-d'Avray, France""",48.8209593,2.1744334
1589,"""1 Avenue des Cèdres, 92410 Ville-d'Avray, France""",48.8214287,2.1875007
1590,"""24 Rue de la Ronce, 92410 Ville-d'Avray, France""",48.8225734,2.1901998
1591,"""29 Rue de la Croix Bosset, 92310 Sèvres, France""",48.82252340000000,2.2035373
1592,"""22 Avenue de l'Europe, 92310 Sèvres, France""",48.8222896,2.206882
1593,"""7 Rue des Binelles, 92310 Sèvres, France""",48.8220906,2.2206365
1594,"""2 Rue Emmanuel Giraud, 92310 Sèvres, France""",48.8221894,2.222863
1595,"""Pont Daydé, 92100 Boulogne-Billancourt, France""",48.8237342,2.2370499
1596,"""90 Avenue du Bas Meudon, 92130 Issy-les-Moulineaux, France""",48.82157790000000,2.2407414
1597,"""40 Rue Champ Chardon, 92130 Issy-les-Moulineaux, France""",48.82274050000000,2.2539141
1598,"""215 Rue Jean Jacques Rousseau, 92130 Issy-les-Moulineaux, France""",48.8223838,2.2569669
1599,"""8 Rue Edouard Branly, 92130 Issy-les-Moulineaux, France""",48.8225663,2.2707799
1600,"""20 Rue Auguste Gervais, 92130 Issy-les-Moulineaux, France""",48.822344,2.2735241
1601,"""11 Rue Sadi Carnot, 92170 Vanves, France""",48.8219422,2.2872646
1602,"""4 Rue René Sahors, 92170 Vanves, France""",48.822171,2.2901079
1603,"""45/47 Avenue Pierre Larousse, 92240 Malakoff, France""",48.8222242,2.3037983
1604,"""13 Rue Victor Hugo, 92240 Malakoff, France""",48.82257330000000,2.3065372
1605,"""18 Avenue de la Porte de Montrouge, 75014 Paris, France""",48.8213113,2.321448
1606,"""37 Avenue Ernest Reyer, 75014 Paris, France""",48.8225703,2.3235827
1607,"""Cité Universitaire, 75014 Paris, France""",48.8198027,2.3385613
1608,"""20 Rue Gazan, 75014 Paris, France""",48.8221848,2.3405728
1609,"""19 Rue de l'Interne Loeb, 75013 Paris, France""",48.8223019,2.3543053
1610,"""22 Rue du Tage, 75013 Paris, France""",48.8221999,2.3568679
1611,"""62 Boulevard Masséna, 75013 Paris, France""",48.82219510000000,2.3705516
1612,"""49 Boulevard Masséna, 75013 Paris, France""",48.8221725,2.3734529
1613,"""44 Rue Victor Hugo, 94200 Ivry-sur-Seine, France""",48.82087870000000,2.3887798
1614,"""7 Rue François Mitterrand, 94200 Ivry-sur-Seine, France""",48.8220732,2.3898359
1615,"""9 Rue du Séminaire de Conflans, 94220 Charenton-le-Pont, France""",48.8225306,2.403743
1616,"""9 Allée Ronsard, 94220 Charenton-le-Pont, France""",48.8224817,2.4066299
1617,"""4 Avenue de Verdun, 94410 Saint-Maurice, France""",48.82218990000000,2.420661
1618,"""41 Rue du Val d'Osne, 94410 Saint-Maurice, France""",48.8223288,2.4231453
1619,"""Route du Moulin Rouge, 75012 Paris, France""",48.8209565,2.435668
1620,"""1 Route de la Demi Lune, 75012 Paris, France""",48.8223199,2.4416764
1621,"""Hippodrome De Vincennes, 2 Route de la Ferme, 75012 Paris, France""",48.8211505,2.451674
1622,"""École du Breuil, 75012 Paris, France""",48.823924,2.4598096
1623,"""38 Avenue Jean d'Estienne d'Orves, 94340 Joinville-le-Pont, France""",48.8225183,2.4708867
1624,"""17 Avenue Foch, 94340 Joinville-le-Pont, France""",48.8221058,2.4737578
1625,"""46 Avenue Jack Gourevitch, 94500 Champigny-sur-Marne, France""",48.8220339,2.4876253
1626,"""57 Avenue du Général de Gaulle, 94500 Champigny-sur-Marne, France""",48.82203440000000,2.4903698
1627,"""5 Impasse du Ctre, 94500 Champigny-sur-Marne, France""",48.82258060000000,2.5036265
1628,"""4/9 Rue Irène Joliot Curie, 94500 Champigny-sur-Marne, France""",48.8221615,2.5075095
1629,"""61 Chemin du Pré de l'Étang, 94500 Champigny-sur-Marne, France""",48.8224044,2.5207414
1630,"""100 Chemin du Pré de l'Étang Prolongé, 94500 Champigny-sur-Marne, France""",48.8223457,2.5231519
1631,"""11 Avenue Henry Dunant, 94350 Villiers-sur-Marne, France""",48.8230668,2.5370849
1632,"""8 Avenue des Marronniers, 94350 Villiers-sur-Marne, France""",48.8222691,2.539904
1633,"""87 Avenue André Rouy, 94350 Villiers-sur-Marne, France""",48.8224009,2.5542013
1634,"""11 Allée des Huguenots, 94350 Villiers-sur-Marne, France""",48.8220884,2.5565339
1635,"""64 Avenue du Bois Saint-Martin, 93160 Noisy-le-Grand, France""",48.8228495,2.5713379
1636,"""7 Rue des Frères Darras, 93160 Noisy-le-Grand, France""",48.8230511,2.5738811
1637,"""93160 Noisy-le-Grand, France""",48.848579,2.55261
1638,"""77184 Émerainville, France""",48.815147,2.6168724
1639,"""2 Allée des Voyageurs, 77185 Lognes, France""",48.82337920000000,2.6178964
1640,"""Airfield Lognes, Aérodrome Lognes Emerainville, 77185 Lognes, France""",48.8220944,2.6231779
1641,"""1 Boulevard de Beaubourg, 77183 Croissy-Beaubourg, France""",48.8223675,2.6382316
1642,"""84 Boulevard Courcerin, 77183 Croissy-Beaubourg, France""",48.82276540000000,2.6402603
1643,"""35 Avenue de l'Étang, 77183 Croissy-Beaubourg, France""",48.8221486,2.6540788
1644,"""5 Rue des Mouettes, 77183 Croissy-Beaubourg, France""",48.8219218,2.6557778
1645,"""22 Chemin de la Ferme de Lamirault, 77090 Collégien, France""",48.8245714,2.6763037
1646,"""Chemin de Villepreux À Fontenay, 78330 Fontenay-le-Fleury, France""",48.82079,2.038666
1647,"""78330 Fontenay-le-Fleury, France""",48.8166271,2.0446738
1648,"""78210 Saint-Cyr-l'École, France""",48.806184,2.0662261
1649,"""78000 Versailles, France""",48.8051741,2.1219587
1650,"""Rue des Sports, 78150 Le Chesnay, France""",48.8201885,2.1192941
1651,"""7 Rue Alexandre Ribot, 78150 Le Chesnay, France""",48.8191511,2.1237242
1652,"""3 Avenue de Maintenon, 78150 Le Chesnay, France""",48.8197001,2.1375444
1653,"""13 Avenue du Maréchal Franchet d'Esperey, 78000 Versailles, France""",48.8194062,2.1398045
1654,"""92410 Ville-d'Avray, France""",48.8216638,2.1818948
1655,"""167 Rue de Versailles, 92410 Ville-d'Avray, France""",48.8200393,2.1711125
1656,"""145 Rue de Versailles, 92410 Ville-d'Avray, France""",48.8204641,2.1735201
1657,"""7 Avenue des Cèdres, 92410 Ville-d'Avray, France""",48.8208321,2.1869195
1658,"""21 Avenue des Cèdres, 92410 Ville-d'Avray, France""",48.820798,2.1905206
1659,"""7 Rue Alphonse Karr, 92310 Sèvres, France""",48.8197524,2.2045136
1660,"""3 Rue des Bas Tillets, 92310 Sèvres, France""",48.8194484,2.2067832
1661,"""18 Avenue Eiffel, 92310 Sèvres, France""",48.8193182,2.2203887
1662,"""14 Rue du Bassin, 92190 Meudon, France""",48.8198754,2.2231401
1663,"""11 Rue Hélène Loiret, 92190 Meudon, France""",48.8194682,2.2371221
1664,"""4 Rue Hélène Loiret, 92190 Meudon, France""",48.8195311,2.2398576
1665,"""21-11 Cours Saint-Vincent, 92130 Issy-les-Moulineaux, France""",48.8194623,2.2539568
1666,"""107 Avenue de Verdun, 92130 Issy-les-Moulineaux, France""",48.8196185,2.2566241
1667,"""8 Rue Marius Breton, 92130 Issy-les-Moulineaux, France""",48.8195282,2.2711608
1668,"""18 Sentier de la Montezy, 92130 Issy-les-Moulineaux, France""",48.819694,2.272947
1669,"""27 Rue Raymond Marcheron, 92170 Vanves, France""",48.8192844,2.2876555
1670,"""11 Villa Juliette de Wills, 92170 Vanves, France""",48.819503,2.2904842
1671,"""107 Boulevard Gabriel Péri, 92240 Malakoff, France""",48.8194183,2.3041937
1672,"""154 Boulevard Gabriel Péri, 92240 Malakoff, France""",48.81938300000000,2.3065775
1673,"""16 Rue Edgar Quinet, 92120 Montrouge, France""",48.81957270000000,2.3208629
1674,"""38 Avenue Henri Ginoux, 92120 Montrouge, France""",48.8194426,2.3232436
1675,"""Avenue Rockefeller, 75014 Paris, France""",48.8195712,2.3390577
1676,"""15 Boulevard Jourdan, 75014 Paris, France""",48.8197985,2.3398265
1677,"""Rue de la Poterne des Peupliers, 75013 Paris, France""",48.8194045,2.3532269
1678,"""17 Boulevard Kellermann, 75013 Paris, France""",48.8196833,2.3566997
1679,"""25 Boulevard Hippolyte Marquès, 75013 Ivry-sur-Seine, France""",48.8185416,2.3716106
1680,"""1 Avenue Maurice Thorez, 94200 Ivry-sur-Seine, France""",48.81927170000000,2.3733934
1681,"""111 Rue Molière, 94200 Ivry-sur-Seine, France""",48.8198526,2.3887518
1682,"""8 Allée Chanteclair, 94200 Ivry-sur-Seine, France""",48.81962620000000,2.3906635
1683,"""Quai de Charenton, 75012 Charenton-le-Pont, France""",48.8216764,2.3977698
1684,"""50 Quai des Carrières, 94220 Charenton-le-Pont, France""",48.81951370000000,2.406802
1685,"""4 Rue de la Pompe, 94410 Saint-Maurice, France""",48.8194917,2.4206869
1686,"""8 Rue du Val d'Osne, 94410 Saint-Maurice, France""",48.8195974,2.4233032
1687,"""Route Nouvelle, 75012 Paris, France""",48.8201977,2.4394461
1688,"""Avenue de Gravelle, 75012 Paris, France""",48.8234483,2.4298163
1689,"""48 Avenue de l'École de Joinville, 75012 Paris, France""",48.8193546,2.4542105
1690,"""12th arrondissement of Paris, 75012 Paris, France""",48.8293647,2.4265406
1691,"""1 Quai Gabriel Péri, 94340 Joinville-le-Pont, France""",48.8194442,2.470059
1692,"""8 Place de Verdun, 94340 Joinville-le-Pont, France""",48.8195781,2.4737228
1693,"""2 Rue nationale, 94500 Champigny-sur-Marne, France""",48.8194659,2.4875225
1694,"""7 Rue Maurice Pirolley, 94500 Champigny-sur-Marne, France""",48.81946080000000,2.4901624
1695,"""63 Boulevard Gabriel Péri, 94500 Champigny-sur-Marne, France""",48.8196666,2.5034209
1696,"""21 Boulevard Gabriel Péri, 94500 Champigny-sur-Marne, France""",48.8207005,2.506577
1697,"""36 Rue de l'Égalité, 94500 Champigny-sur-Marne, France""",48.8195835,2.5208612
1698,"""89-91 Rue Alexandre Fourny, 94500 Champigny-sur-Marne, France""",48.8196692,2.5232622
1699,"""13 Avenue des Luats, 94350 Villiers-sur-Marne, France""",48.8194081,2.5374747
1700,"""1 Rue de Chennevières, 94350 Villiers-sur-Marne, France""",48.8193309,2.5401465
1701,"""23 Rue Gallet, 94350 Villiers-sur-Marne, France""",48.81907,2.5544311
1702,"""4 Avenue Lucie, 94350 Villiers-sur-Marne, France""",48.8191977,2.5576076
1703,"""28 Avenue Stanislas Liedet, 94350 Villiers-sur-Marne, France""",48.8210546,2.5683191
1704,"""93160 Noisy-le-Grand, France""",48.848579,2.55261
1705,"""77184 Émerainville, France""",48.815147,2.6168724
1706,"""Airfield Lognes, Aérodrome Lognes Emerainville, 77185 Lognes, France""",48.8220944,2.6231779
1707,"""35 Boulevard Courcerin, 77185 Lognes, France""",48.8253243,2.6241245
1708,"""6 Boulevard de Beaubourg, 77183 Croissy-Beaubourg, France""",48.8219582,2.6357524
1709,"""18 Rue des Vieilles Vignes, 77183 Croissy-Beaubourg, France""",48.819817,2.6422601
1710,"""14 Allée des Aigrettes, 77183 Croissy-Beaubourg, France""",48.8207765,2.6540624
1711,"""1 Allée de Clotomont, 77183 Croissy-Beaubourg, France""",48.8191071,2.6580694
1712,"""77183 Croissy-Beaubourg, France""",48.814117,2.6619593
1713,"""22 Chemin de la Ferme de Lamirault, 77090 Collégien, France""",48.8245714,2.6763037
1714,"""81 Avenue Santos Dumont, 78330 Fontenay-le-Fleury, France""",48.8056286,2.0414786
1715,"""2 Rue de l'Aérostation maritime, 78210 Saint-Cyr-l'École, France""",48.8061769,2.0543434
1716,"""4 Rue Jean Macé, 78210 Saint-Cyr-l'École, France""",48.8056839,2.0562667
1717,"""Rue Charles Émile le Roy, 78210 Saint-Cyr-l'École, France""",48.8062753,2.0710048
1718,"""3 Allée de la Fontaine en l'air, 78210 Saint-Cyr-l'École, France""",48.8052743,2.0733745
1719,"""78000 Versailles, France""",48.8051741,2.1219587
1720,"""Porte des Matelots, 78000 Versailles, France""",48.8035092,2.1048194
1721,"""78000 Versailles, France""",48.8051741,2.1219587
1722,"""Avenue du S, 78000 Versailles, France""",48.8054493,2.1202182
1723,"""2 Rue des Réservoirs, 78000 Versailles, France""",48.8057327,2.1234915
1724,"""79 Avenue de Saint-Cloud, 78000 Versailles, France""",48.8058619,2.1379363
1725,"""62 Avenue de Saint-Cloud, 78000 Versailles, France""",48.8053663,2.1402849
1726,"""17 Rue Alexis Fourcault, 78000 Versailles, France""",48.8054865,2.1537634
1727,"""13 Rue Saint-Symphorien, 78000 Versailles, France""",48.8060799,2.1577043
1728,"""20 Rue de la Marquette, 78220 Viroflay, France""",48.8058176,2.1708716
1729,"""32 Rue de Nice, 78220 Viroflay, France""",48.8050824,2.1739269
1730,"""3 Rue du Colonel Marchand, 92370 Chaville, France""",48.8054089,2.1872582
1731,"""24 Rue Edouard Rougeaux, 92370 Chaville, France""",48.80619800000000,2.1898947
1732,"""50 Route des Bois Blancs, 92360 Meudon, France""",48.8087043,2.2060378
1733,"""1 Route du Pavé de Meudon, 92360 Meudon, France""",48.8059147,2.220992
1734,"""3 Rue Hérault, 92190 Meudon, France""",48.8056332,2.2375445
1735,"""10 Rue d'Arthelon, 92190 Meudon, France""",48.8055067,2.2404843
1736,"""15 Rue de la Platrière, 92140 Clamart, France""",48.8057317,2.253735
1737,"""13 Avenue Adolphe Schneider, 92140 Clamart, France""",48.8058752,2.2571058
1738,"""21 Rue Pierre Louvrier, 92140 Clamart, France""",48.8058918,2.2703361
1739,"""95 Avenue Marguerite Renaudin, 92140 Clamart, France""",48.805933,2.2737926
1740,"""2 Rue Alfred de Musset, 92320 Châtillon, France""",48.8055731,2.2874261
1741,"""31 Avenue de Paris, 92320 Châtillon, France""",48.8057017,2.2901876
1742,"""7 Av. Jean Jaurès, 92320 Châtillon, France""",48.80635400000000,2.30379
1743,"""45 Avenue Marx Dormoy, 92220 Bagneux, France""",48.8100536,2.3124366
1744,"""74 Rue Jean Marin Naudin, 92220 Bagneux, France""",48.8051252,2.32054
1745,"""24 Avenue Prieur de la Côte dOr, 94110 Arcueil, France""",48.8056643,2.3235234
1746,"""3 Place Marcel Cachin, 94110 Arcueil, France""",48.813482,2.390805
1747,"""54 Avenue François Vincent Raspail, 94110 Arcueil, France""",48.8058486,2.3398023
1748,"""21 Avenue Charles Gide, 94270 Le Kremlin-Bicêtre, France""",48.8053347,2.354519
1749,"""5 Rue du Capitaine Morinet, 94270 Le Kremlin-Bicêtre, France""",48.8059838,2.3573833
1750,"""30 Rue Henri Martin, 94200 Ivry-sur-Seine, France""",48.8052089,2.3706408
1751,"""183 Boulevard de Stalingrad, 94200 Ivry-sur-Seine, France""",48.8057621,2.3737046
1752,"""191 Rue Marcel Hartmann, 94200 Ivry-sur-Seine, France""",48.8058484,2.3875161
1753,"""8 Bis Rue Jean Bonnefoix, 94200 Ivry-sur-Seine, France""",48.8060431,2.3908932
1754,"""128bis Avenue Jean Jaurès, 94200 Ivry-sur-Seine, France""",48.8051873,2.4033876
